eGFP-PRDM4	PRDM4
ZNF737	ZNF737
eGFP-NFIC	NFIC
eGFP-KLF9	KLF9
ZNF397	ZNF397
FLAG-HLF	HLF
ZNF286B	ZNF286B
eGFP-REXO4	REXO4
RUNX1	RUNX1
eGFP-EEF1A1	EEF1A1
ZFYVE19	ZFYVE19
eGFP-NFKBIA	NFKBIA
FLAG-PAWR	PAWR
TERB1	TERB1
eGFP-FOXJ2	FOXJ2
eGFP-SPOP	SPOP
eGFP-CBFA2T3	CBFA2T3
eGFP-ZNF2	ZNF2
ZNF429	ZNF429
eGFP-NCOA5	NCOA5
FLAG-VSX2	VSX2
eGFP-GABPB2	GABPB2
PPP2R3B	PPP2R3B
eGFP-SRSF6	SRSF6
eGFP-ZFP37	ZFP37
ZNF460	ZNF460
eGFP-NOTCH1	NOTCH1
FLAG-KLF16	KLF16
FLAG-ZNF853	ZNF853
FLAG-SMAD9	SMAD9
eGFP-CERS4	CERS4
FLAG-AFF4	AFF4
eGFP-RFX2	RFX2
PRDM13	PRDM13
eGFP-NR0B2	NR0B2
eGFP-CLASRP	CLASRP
eGFP-ZNF32	ZNF32
GATA5	GATA5
ZNF645	ZNF645
FLAG-CIC	CIC
eGFP-NR4A2	NR4A2
eGFP-SUPT5H	SUPT5H
eGFP-HDAC6	HDAC6
POU5F2	POU5F2
TSC22D1	TSC22D1
eGFP-ZNF33B	ZNF33B
eGFP-HIVEP1	HIVEP1
NBN	NBN
FLAG-ZNF549	ZNF549
ARID5A	ARID5A
FLAG-RARA	RARA
RFXAP	RFXAP
eGFP-CNTRL	CNTRL
ZSCAN5A	ZSCAN5A
ZNF611	ZNF611
FLAG-LHX5	LHX5
PRKRIR	PRKRIR
eGFP-ZNF117	ZNF117
ZNF627	ZNF627
CBFA2T3	CBFA2T3
ZNF844	ZNF844
eGFP-ZNF429	ZNF429
FLAG-ZZZ3	ZZZ3
eGFP-POLR1A	POLR1A
eGFP-GZF1	GZF1
RARA	RARA
eGFP-ZBTB44	ZBTB44
ZNF879	ZNF879
FARSB	FARSB
ZNF680	ZNF680
eGFP-POLR2B	POLR2B
eGFP-HIST1H2BE	HIST1H2BE
eGFP-RUVBL1	RUVBL1
FLAG-ZNF219	ZNF219
HOXA2	HOXA2
eGFP-DPF2	DPF2
eGFP-ZNF675	ZNF675
ZNF700	ZNF700
eGFP-POLR3A	POLR3A
eGFP-ZNF174	ZNF174
eGFP-KAT6A	KAT6A
NCOR2	NCOR2
FLAG-ZNF263	ZNF263
eGFP-RXRB	RXRB
RELL2	RELL2
FLAG-MXD1	MXD1
eGFP-ZNF544	ZNF544
eGFP-KLF10	KLF10
eGFP-ZFP2	ZFP2
FLAG-TEAD2	TEAD2
ZNF750	ZNF750
NEUROD1	NEUROD1
SIX5	SIX5
ZNF835	ZNF835
eGFP-GCFC2	GCFC2
eGFP-POLR2A	POLR2A
eGFP-AFP	AFP
eGFP-ZSCAN4	ZSCAN4
eGFP-KLF15	KLF15
NFATC1	NFATC1
ZNF843	ZNF843
ZSCAN2	ZSCAN2
UBE2K	UBE2K
eGFP-SAFB2	SAFB2
NFATC2	NFATC2
ZSCAN23	ZSCAN23
FLAG-ZNF217	ZNF217
eGFP-SALL3	SALL3
VDR	VDR
XPA	XPA
RCOR1	RCOR1
FLAG-PRDM15	PRDM15
eGFP-HDAC7	HDAC7
FLAG-ADNP2	ADNP2
eGFP-BTG1	BTG1
FLAG-ZMAT5	ZMAT5
eGFP-ZNF629	ZNF629
eGFP-SAP18	SAP18
eGFP-ZNF529	ZNF529
FLAG-ZKSCAN8	ZKSCAN8
ZNF80	ZNF80
eGFP-ZNF418	ZNF418
eGFP-GTF3C4	GTF3C4
FLAG-ZMAT3	ZMAT3
FLAG-MYPOP	MYPOP
SMARCC2	SMARCC2
eGFP-ZNF714	ZNF714
eGFP-GLIS3	GLIS3
FLAG-ZNF639	ZNF639
eGFP-HEY2	HEY2
eGFP-SCML1	SCML1
FLAG-USF3	USF3
SMC3	SMC3
FAM170A	FAM170A
eGFP-ZNF654	ZNF654
eGFP-ZNF518A	ZNF518A
eGFP-ZNF589	ZNF589
STAT1	STAT1
FLAG-NFKB1	NFKB1
NFIX	NFIX
eGFP-ZNF546	ZNF546
FLAG-ZHX3	ZHX3
eGFP-SNRNP27	SNRNP27
NFRKB	NFRKB
FLAG-ZNF117	ZNF117
eGFP-ZNF644	ZNF644
STAT3	STAT3
eGFP-INSM2	INSM2
FLAG-ZUFSP	ZUFSP
FLAG-ZNF14	ZNF14
FLAG-SMAD2	SMAD2
TFDP3	TFDP3
eGFP-CHD1	CHD1
FLAG-GABPB1	GABPB1
eGFP-HLX	HLX
eGFP-CLOCK	CLOCK
GLIS3	GLIS3
eGFP-ZNF93	ZNF93
SOX2	SOX2
YBX1	YBX1
SMARCA1	SMARCA1
TIGD2	TIGD2
eGFP-ZNF277	ZNF277
FLAG-MYRF	MYRF
STAT5B	STAT5B
FLAG-RORC	RORC
eGFP-PRDM1	PRDM1
eGFP-ZNF549	ZNF549
H1F0	H1F0
eGFP-ZNF777	ZNF777
NKX2-1	NKX2-1
eGFP-SSBP3	SSBP3
SOX4	SOX4
HES7	HES7
eGFP-SAP30BP	SAP30BP
FLAG-IRX3	IRX3
eGFP-SSX5	SSX5
PLXNC1	PLXNC1
eGFP-KLF17	KLF17
eGFP-ZSCAN16	ZSCAN16
eGFP-ZNF791	ZNF791
eGFP-NR1H4	NR1H4
PSMD12	PSMD12
eGFP-ZNF354C	ZNF354C
ZBED2	ZBED2
eGFP-ZNF792	ZNF792
NPAS2	NPAS2
eGFP-NRBF2	NRBF2
SPI1	SPI1
eGFP-SCAF1	SCAF1
SYNCRIP	SYNCRIP
eGFP-ZNF397	ZNF397
ZBTB22	ZBTB22
FLAG-SOX12	SOX12
eGFP-PRPF4B	PRPF4B
eGFP-PRDM12	PRDM12
FLAG-PHF5A	PHF5A
eGFP-ZNF80	ZNF80
ZBTB8A	ZBTB8A
GSC	GSC
eGFP-ENO1	ENO1
FLAG-RXRA	RXRA
HIST1H1T	HIST1H1T
eGFP-ZNF436	ZNF436
FLAG-RBPJ	RBPJ
eGFP-PTRF	PTRF
eGFP-TCEB2	TCEB2
eGFP-PTTG1	PTTG1
FLAG-FOXA2	FOXA2
eGFP-ZNF449	ZNF449
eGFP-SIX5	SIX5
eGFP-ID4	ID4
NR4A1	NR4A1
eGFP-TCOF1	TCOF1
ZBTB4	ZBTB4
TARDBP	TARDBP
eGFP-PRDM6	PRDM6
FLAG-ZNF668	ZNF668
FLAG-NKX2-4	NKX2-4
FLAG-EGR3	EGR3
FLAG-DNMT3B	DNMT3B
FLAG-ONECUT1	ONECUT1
eGFP-SMARCC2	SMARCC2
eGFP-ZEB1	ZEB1
KLF12	KLF12
FLAG-ZFP41	ZFP41
PATZ1	PATZ1
FLAG-NRL	NRL
eGFP-ZNF592	ZNF592
eGFP-SOX4	SOX4
eGFP-KLF4	KLF4
FLAG-TCF25	TCF25
FLAG-IRF5	IRF5
SLC4A10	SLC4A10
FLAG-ZBTB43	ZBTB43
FLAG-CREB1	CREB1
eGFP-TLE3	TLE3
eGFP-ZNF572	ZNF572
TAX1BP1	TAX1BP1
eGFP-BHLHA15	BHLHA15
SIX3	SIX3
eGFP-GTF2E1	GTF2E1
FLAG-NFXL1	NFXL1
eGFP-ZSCAN5C	ZSCAN5C
FLAG-HBP1	HBP1
FLAG-ZNF524	ZNF524
ZNF652	ZNF652
eGFP-MBD2	MBD2
eGFP-ZIC3	ZIC3
FLAG-ZNF274	ZNF274
eGFP-MYNN	MYNN
eGFP-RBAK	RBAK
UNCX	UNCX
FLAG-ATOH1	ATOH1
FLAG-ZNF573	ZNF573
eGFP-BRD1	BRD1
eGFP-GMEB1	GMEB1
eGFP-ZNF707	ZNF707
FLAG-TEAD3	TEAD3
TCFL5	TCFL5
eGFP-CCND1	CCND1
ZNF479	ZNF479
FLAG-INSM1	INSM1
FLAG-MIER1	MIER1
FLAG-ZNF813	ZNF813
POU1F1	POU1F1
FLAG-TADA2B	TADA2B
FLAG-TFDP1	TFDP1
FLAG-ATF4	ATF4
eGFP-ZNF747	ZNF747
FLAG-SLC30A9	SLC30A9
FLAG-ZNF621	ZNF621
ZNF512B	ZNF512B
FLAG-ISX	ISX
ZNF17	ZNF17
ZNF787	ZNF787
FLAG-ZNF253	ZNF253
STAT4	STAT4
eGFP-POLR2K	POLR2K
eGFP-ZSCAN30	ZSCAN30
eGFP-ZNF680	ZNF680
PCBP1	PCBP1
eGFP-ZNF788	ZNF788
eGFP-ZNF768	ZNF768
SHOX2	SHOX2
ZKSCAN7	ZKSCAN7
FLAG-STAT6	STAT6
FLAG-ZNF792	ZNF792
FLAG-KDM3A	KDM3A
eGFP-SFMBT1	SFMBT1
eGFP-CNOT8	CNOT8
eGFP-POU4F1	POU4F1
ZNF44	ZNF44
PLEK	PLEK
FLAG-ZNF443	ZNF443
eGFP-SALL4	SALL4
eGFP-ELL2	ELL2
NFIL3	NFIL3
eGFP-IKZF3	IKZF3
FLAG-ZNF652	ZNF652
eGFP-PPAN	PPAN
TCP1	TCP1
ZNF29P	ZNF29P
NOTCH2	NOTCH2
eGFP-ZNF585B	ZNF585B
TWIST1	TWIST1
PKNOX1	PKNOX1
eGFP-REST	REST
FLAG-ZFP90	ZFP90
FLAG-ZNF254	ZNF254
eGFP-FOSL1	FOSL1
TSHZ3	TSHZ3
eGFP-RCOR2	RCOR2
eGFP-FOXA3	FOXA3
eGFP-PPARG	PPARG
ZNF619	ZNF619
FLAG-ZNF267	ZNF267
eGFP-RELB	RELB
eGFP-ZDHHC13	ZDHHC13
ZBTB41	ZBTB41
POLR2AphosphoS2	POLR2A
TRIM37	TRIM37
eGFP-ASB8	ASB8
eGFP-TAF1C	TAF1C
eGFP-RFC1	RFC1
ZNF181	ZNF181
eGFP-ZFP1	ZFP1
FLAG-ETV1	ETV1
ZBTB9	ZBTB9
ZNF197	ZNF197
eGFP-CNOT2	CNOT2
FLAG-ZNF487	ZNF487
ZFP28	ZFP28
FLAG-HOMEZ	HOMEZ
eGFP-DDIT3	DDIT3
eGFP-ING2	ING2
FLAG-ZNF432	ZNF432
POU3F2	POU3F2
ZNF329	ZNF329
eGFP-DNMT1	DNMT1
ZNF549	ZNF549
TAL1	TAL1
TSC22D2	TSC22D2
eGFP-ING5	ING5
eGFP-ING3	ING3
TSC22D3	TSC22D3
eGFP-IRF6	IRF6
FLAG-PITX1	PITX1
ZNF101	ZNF101
eGFP-KAT7	KAT7
eGFP-ZNF184	ZNF184
eGFP-HES5	HES5
eGFP-ZSCAN1	ZSCAN1
FLAG-MLLT10	MLLT10
FLAG-ZKSCAN5	ZKSCAN5
eGFP-RNF141	RNF141
ZNF433	ZNF433
ZNF772	ZNF772
ZNF721	ZNF721
PTBP1	PTBP1
FLAG-RFX7	RFX7
FLAG-ZNF512B	ZNF512B
ZIM2	ZIM2
eGFP-LHX6	LHX6
eGFP-ZNF207	ZNF207
RBPJ	RBPJ
eGFP-ZFP69B	ZFP69B
eGFP-ZNF23	ZNF23
ZNF764	ZNF764
ZNF138	ZNF138
eGFP-RNF2	RNF2
FLAG-NFATC2	NFATC2
ZNF608	ZNF608
eGFP-MED8	MED8
FLAG-MIER2	MIER2
eGFP-KRBA1	KRBA1
eGFP-ZNF571	ZNF571
eGFP-FEZF1	FEZF1
USF2	USF2
eGFP-LCORL	LCORL
eGFP-FOSL2	FOSL2
FLAG-E2F1	E2F1
eGFP-RNF6	RNF6
FLAG-NFIL3	NFIL3
eGFP-LHX4	LHX4
eGFP-ZSCAN23	ZSCAN23
eGFP-MYEF2	MYEF2
FLAG-C20orf194	C20orf194
ZNF774	ZNF774
ZNF678	ZNF678
TCF7	TCF7
VEZF1	VEZF1
eGFP-ZNF800	ZNF800
ZNF418	ZNF418
eGFP-RREB1	RREB1
FLAG-ZNF669	ZNF669
FLAG-RFXANK	RFXANK
eGFP-ZSCAN20	ZSCAN20
eGFP-RSF1	RSF1
TAF7	TAF7
TBL1XR1	TBL1XR1
ZNF570	ZNF570
FLAG-ZNF516	ZNF516
ZNF449	ZNF449
RBBP5	RBBP5
eGFP-HES6	HES6
eGFP-MED30	MED30
TBX2	TBX2
FOXB2	FOXB2
eGFP-SOX2	SOX2
FLAG-TBX15	TBX15
eGFP-HOXB4	HOXB4
eGFP-MECOM	MECOM
FLAG-DBX2	DBX2
ZNF271P	ZNF271P
eGFP-MIS18BP1	MIS18BP1
eGFP-ZNF280C	ZNF280C
ZNF605	ZNF605
FLAG-ZNF85	ZNF85
ZNF468	ZNF468
TCF3	TCF3
FLAG-ZBED4	ZBED4
FLAG-ZNF749	ZNF749
eGFP-KMT2B	KMT2B
eGFP-RNF4	RNF4
FLAG-HMG20A	HMG20A
eGFP-SPI1	SPI1
ZNF517	ZNF517
eGFP-SALL2	SALL2
eGFP-ZNF696	ZNF696
FLAG-IRF2	IRF2
eGFP-ZSCAN29	ZSCAN29
eGFP-ZNF280D	ZNF280D
eGFP-BNC2	BNC2
TCF4	TCF4
GSX1	GSX1
FLAG-ZNF385C	ZNF385C
TEAD3	TEAD3
eGFP-ZNF711	ZNF711
eGFP-MED17	MED17
eGFP-RORC	RORC
eGFP-SUGP1	SUGP1
ZNF557	ZNF557
ZNF92	ZNF92
FLAG-ZBTB25	ZBTB25
eGFP-NAB1	NAB1
ZSCAN29	ZSCAN29
ZNF683	ZNF683
YY1AP1	YY1AP1
ZNF540	ZNF540
eGFP-TBX18	TBX18
eGFP-MLX	MLX
eGFP-TAF12	TAF12
eGFP-NRIP1	NRIP1
RB1	RB1
FLAG-ZNF34	ZNF34
eGFP-ZNF843	ZNF843
TERF2	TERF2
eGFP-ZNF175	ZNF175
PLEK2	PLEK2
FLAG-GABPA	GABPA
TEAD2	TEAD2
eGFP-PAX8	PAX8
eGFP-ZNF19	ZNF19
eGFP-ZNF267	ZNF267
FLAG-ZNF765	ZNF765
eGFP-ZNF530	ZNF530
TFAP2A	TFAP2A
FLAG-ZKSCAN2	ZKSCAN2
FLAG-KLF6	KLF6
eGFP-ZNF555	ZNF555
TFAP4	TFAP4
TFAP2C	TFAP2C
eGFP-CTNNBL1	CTNNBL1
eGFP-TARBP2	TARBP2
eGFP-TLE1	TLE1
eGFP-ZNF296	ZNF296
FLAG-KLF12	KLF12
TEAD4	TEAD4
eGFP-ZSCAN18	ZSCAN18
FLAG-ZNF441	ZNF441
FLAG-ZNF761	ZNF761
eGFP-TBP	TBP
THAP1	THAP1
eGFP-PHF2	PHF2
eGFP-ZNF347	ZNF347
TERF1	TERF1
FLAG-HOXA4	HOXA4
FLAG-IRF1	IRF1
ZNF562	ZNF562
SETD2	SETD2
eGFP-PHF5A	PHF5A
eGFP-DVL3	DVL3
FLAG-ELK1	ELK1
ZNF57	ZNF57
eGFP-POLR3K	POLR3K
THAP5	THAP5
eGFP-TFAP4	TFAP4
eGFP-SCRT1	SCRT1
eGFP-HIC1	HIC1
eGFP-E2F3	E2F3
ZBTB7B	ZBTB7B
eGFP-AHCTF1	AHCTF1
eGFP-ZNF658	ZNF658
FLAG-ZNF341	ZNF341
eGFP-PHF10	PHF10
FLAG-ZNF28	ZNF28
UBTF	UBTF
MEIS3P1	MEIS3P1
eGFP-THAP7	THAP7
eGFP-USF1	USF1
eGFP-ZNF611	ZNF611
eGFP-ZNF423	ZNF423
eGFP-ZNF382	ZNF382
FLAG-ZNF839	ZNF839
FLAG-CAMTA1	CAMTA1
FLAG-ARID5A	ARID5A
eGFP-BAP1	BAP1
ZNF780B	ZNF780B
eGFP-HBP1	HBP1
FLAG-ARHGAP35	ARHGAP35
TP63	TP63
FLAG-HOXA3	HOXA3
TLX1	TLX1
eGFP-YY2	YY2
eGFP-ELK4	ELK4
ZNF808	ZNF808
eGFP-ZBTB20	ZBTB20
eGFP-ZBTB12	ZBTB12
eGFP-BCL3	BCL3
eGFP-ZNF250	ZNF250
eGFP-BRWD1	BRWD1
eGFP-FXR2	FXR2
POU3F3	POU3F3
eGFP-ESR2	ESR2
ZNF582	ZNF582
eGFP-GTF2H3	GTF2H3
eGFP-ZBTB10	ZBTB10
eGFP-DMRTA1	DMRTA1
eGFP-FBXO4	FBXO4
eGFP-ZNF560	ZNF560
FLAG-SP5	SP5
FLAG-ZNF611	ZNF611
SP2	SP2
ZSCAN5C	ZSCAN5C
ZNF577	ZNF577
eGFP-FOXD1	FOXD1
eGFP-MNT	MNT
FLAG-ZFP64	ZFP64
eGFP-ZNF610	ZNF610
eGFP-ZNF384	ZNF384
eGFP-ZNF274	ZNF274
eGFP-MXD3	MXD3
eGFP-CREM	CREM
FARSA	FARSA
eGFP-DLX2	DLX2
SOX3	SOX3
ZNF697	ZNF697
eGFP-ZNF488	ZNF488
FLAG-CCDC17	CCDC17
FLAG-SRF	SRF
FLAG-RFX3	RFX3
eGFP-ZNF507	ZNF507
FLAG-SATB2	SATB2
FLAG-ZNF282	ZNF282
FLAG-CERS6	CERS6
eGFP-ZNF281	ZNF281
RUNX3	RUNX3
ZNF747	ZNF747
eGFP-GON4L	GON4L
FLAG-ZNF629	ZNF629
FLAG-JUNB	JUNB
FLAG-DRAP1	DRAP1
SOX9	SOX9
FLAG-NR2C1	NR2C1
CDAN1	CDAN1
SOX11	SOX11
WRNIP1	WRNIP1
FLAG-ZNF706	ZNF706
eGFP-ZNF596	ZNF596
FLAG-ZNF382	ZNF382
SAP30	SAP30
eGFP-HAND1	HAND1
FOXC2	FOXC2
eGFP-ZFHX2	ZFHX2
eGFP-TAF1B	TAF1B
USF1	USF1
SRSF4	SRSF4
FOXJ2	FOXJ2
FLAG-GFI1	GFI1
eGFP-SALL1	SALL1
FLAG-MIXL1	MIXL1
eGFP-ZNF580	ZNF580
XRCC4	XRCC4
SCML1	SCML1
eGFP-ZNF335	ZNF335
VSX2	VSX2
eGFP-ZNF708	ZNF708
eGFP-ZNF419	ZNF419
YEATS4	YEATS4
FLAG-TFE3	TFE3
SETDB1	SETDB1
eGFP-FUBP1	FUBP1
FLAG-RBPJL	RBPJL
EVX2	EVX2
FLAG-ZNF511	ZNF511
FLAG-SNAPC4	SNAPC4
eGFP-ZNF496	ZNF496
WDHD1	WDHD1
eGFP-ZNF660	ZNF660
ZBED1	ZBED1
FLAG-ZSCAN21	ZSCAN21
SIX4	SIX4
WHSC1	WHSC1
eGFP-HIST1H1C	HIST1H1C
HIST1H1B	HIST1H1B
WIZ	WIZ
STAT2	STAT2
FLAG-ZNF142	ZNF142
eGFP-FOXH1	FOXH1
XBP1	XBP1
eGFP-ZNF778	ZNF778
HLX	HLX
eGFP-FOXQ1	FOXQ1
ZNF454	ZNF454
eGFP-HIST1H2BJ	HIST1H2BJ
ZFHX2	ZFHX2
ZBTB2	ZBTB2
eGFP-ZNF829	ZNF829
ZNF462	ZNF462
eGFP-ZNF70	ZNF70
ZFR2	ZFR2
FLAG-MLX	MLX
FLAG-NFKBID	NFKBID
ZNF121	ZNF121
FLAG-ATF6	ATF6
eGFP-FXR1	FXR1
FLAG-MYBL1	MYBL1
eGFP-ZNF74	ZNF74
ZNF133	ZNF133
eGFP-SHOX2	SHOX2
eGFP-ZNF837	ZNF837
eGFP-SRCAP	SRCAP
IRX5	IRX5
eGFP-MTA2	MTA2
eGFP-ZNF563	ZNF563
eGFP-ZNF770	ZNF770
ZBTB33	ZBTB33
eGFP-ZNF577	ZNF577
eGFP-SRSF10	SRSF10
FLAG-PPARD	PPARD
eGFP-SMARCE1	SMARCE1
eGFP-ZNF600	ZNF600
FLAG-HMGXB3	HMGXB3
ZNF527	ZNF527
ZBTB11	ZBTB11
eGFP-HOXC8	HOXC8
eGFP-SIRT4	SIRT4
ZBTB1	ZBTB1
ZNF532	ZNF532
eGFP-SERTAD1	SERTAD1
ZNF320	ZNF320
SRSF9	SRSF9
FLAG-OLIG3	OLIG3
eGFP-ZXDB	ZXDB
JAZF1	JAZF1
eGFP-SKI	SKI
FLAG-ZNF569	ZNF569
FLAG-THAP5	THAP5
ZNF333	ZNF333
RFX3	RFX3
FLAG-ZSCAN9	ZSCAN9
ZNF280C	ZNF280C
eGFP-MYBL1	MYBL1
eGFP-ASB3	ASB3
KIAA2018	KIAA2018
FLAG-LBX2	LBX2
eGFP-KLF2	KLF2
FLAG-ZNF585A	ZNF585A
ZNF302	ZNF302
FLAG-PREB	PREB
FLAG-ATF6B	ATF6B
eGFP-HSFX1	HSFX1
eGFP-PLAG1	PLAG1
ZNF136	ZNF136
LHX2	LHX2
ZNF444	ZNF444
FLAG-CEBPG	CEBPG
eGFP-ZNF846	ZNF846
eGFP-SPEN	SPEN
eGFP-SLC2A4RG	SLC2A4RG
TBP	TBP
FLAG-TFDP2	TFDP2
FLAG-ZNF181	ZNF181
FLAG-NR1H2	NR1H2
FLAG-ZNF852	ZNF852
FOXD4	FOXD4
FLAG-THAP1	THAP1
eGFP-SMARCA5	SMARCA5
eGFP-SNRPD1	SNRPD1
FLAG-DPF2	DPF2
eGFP-ZNF99	ZNF99
eGFP-SP7	SP7
eGFP-RLF	RLF
FLAG-DMRT1	DMRT1
eGFP-KLF11	KLF11
ZNF471	ZNF471
FOXL1	FOXL1
eGFP-DLX4	DLX4
NHLH1	NHLH1
eGFP-MNX1	MNX1
FOXR2	FOXR2
SP100	SP100
FLAG-CREB3L2	CREB3L2
eGFP-STAT5B	STAT5B
eGFP-ZNF30	ZNF30
PAX4	PAX4
eGFP-SUPT16H	SUPT16H
GLYR1	GLYR1
PROX2	PROX2
eGFP-SNAPC3	SNAPC3
SP4	SP4
eGFP-ZNF542P	ZNF542P
eGFP-ZNF701	ZNF701
GPR155	GPR155
eGFP-ZNF645	ZNF645
PITX3	PITX3
eGFP-MED1	MED1
FLAG-MAFG	MAFG
eGFP-PAX9	PAX9
RIOK2	RIOK2
FLAG-ZNF18	ZNF18
FLAG-ZBTB40	ZBTB40
eGFP-PDCD11	PDCD11
FLAG-ZNF148	ZNF148
eGFP-TRIM28	TRIM28
GSX2	GSX2
eGFP-TOB1	TOB1
eGFP-SOX12	SOX12
FLAG-ZNF442	ZNF442
eGFP-PHF12	PHF12
eGFP-TOX4	TOX4
ZNF281	ZNF281
FLAG-ZBTB37	ZBTB37
eGFP-ZNF366	ZNF366
eGFP-TAF9B	TAF9B
FLAG-FOXK1	FOXK1
eGFP-ATF2	ATF2
eGFP-PIAS2	PIAS2
ZNF215	ZNF215
FLAG-TSC22D4	TSC22D4
eGFP-PRDM13	PRDM13
eGFP-ATF7	ATF7
HLA-DRB1	HLA-DRB1
eGFP-TRIM27	TRIM27
eGFP-ZNF217	ZNF217
TCF12	TCF12
eGFP-TRIM5	TRIM5
eGFP-SOX7	SOX7
eGFP-ZNF582	ZNF582
FLAG-ZC3H8	ZC3H8
FLAG-ZNF558	ZNF558
TCF19	TCF19
eGFP-XBP1	XBP1
OTX2	OTX2
eGFP-ZNF98	ZNF98
eGFP-ZNF362	ZNF362
ZNF35	ZNF35
TBX5	TBX5
eGFP-MPLKIP	MPLKIP
TRIM29	TRIM29
PHF19	PHF19
RAF1	RAF1
eGFP-STAT5A	STAT5A
eGFP-SCRT2	SCRT2
eGFP-ZFP36	ZFP36
eGFP-NIFK	NIFK
FLAG-ZBTB22	ZBTB22
eGFP-ZNF239	ZNF239
ZNF365	ZNF365
eGFP-ZBTB26	ZBTB26
SNAI2	SNAI2
SRC	SRC
eGFP-ZNF157	ZNF157
eGFP-CEBPG	CEBPG
FLAG-ZFP82	ZFP82
ZNF407	ZNF407
eGFP-SIRT7	SIRT7
ZNF551	ZNF551
eGFP-ZBTB6	ZBTB6
MYBL1	MYBL1
LZTR1	LZTR1
LMNB2	LMNB2
ZNF554	ZNF554
eGFP-SSX2	SSX2
FLAG-ZNF674	ZNF674
FLAG-ZNF878	ZNF878
CHIC2	CHIC2
eGFP-SNRPB	SNRPB
ZNF560	ZNF560
ETV3	ETV3
FLAG-POU2F1	POU2F1
SNW1	SNW1
eGFP-SP2	SP2
FLAG-ZNF48	ZNF48
NPAS3	NPAS3
FLAG-ZNF224	ZNF224
FLAG-SP1	SP1
eGFP-PAPOLA	PAPOLA
ZNF667	ZNF667
eGFP-TRIM32	TRIM32
eGFP-SS18L1	SS18L1
MAF1	MAF1
FLAG-ZNF846	ZNF846
eGFP-ZKSCAN4	ZKSCAN4
ZIC1	ZIC1
eGFP-ZNF224	ZNF224
ZNF677	ZNF677
NRL	NRL
ZNF438	ZNF438
FLAG-ZBTB6	ZBTB6
eGFP-ZNF415	ZNF415
FLAG-MTA1	MTA1
eGFP-TRIP6	TRIP6
ZNF440	ZNF440
FLAG-ZFP91	ZFP91
FLAG-BCL6	BCL6
eGFP-ZNF287	ZNF287
FLAG-ZFP69	ZFP69
eGFP-ZNF704	ZNF704
eGFP-XRCC5	XRCC5
eGFP-PHTF1	PHTF1
eGFP-ZNF136	ZNF136
eGFP-TCERG1	TCERG1
FLAG-ZNF615	ZNF615
FLAG-ZNF7	ZNF7
FLAG-FOXA3	FOXA3
FLAG-PHF8	PHF8
eGFP-POLR2I	POLR2I
TSC22D4	TSC22D4
eGFP-YTHDC1	YTHDC1
ZNF491	ZNF491
FLAG-SOX13	SOX13
FLAG-IKZF5	IKZF5
eGFP-TEAD3	TEAD3
UBP1	UBP1
FLAG-ZNF770	ZNF770
eGFP-EIF5B	EIF5B
eGFP-ZDHHC21	ZDHHC21
eGFP-ZNF398	ZNF398
eGFP-TSC22D4	TSC22D4
ZNF778	ZNF778
FLAG-KAT8	KAT8
ZNF571	ZNF571
eGFP-ZNF473	ZNF473
eGFP-ASB9	ASB9
FLAG-HIVEP2	HIVEP2
eGFP-ZKSCAN8	ZKSCAN8
eGFP-ZNF581	ZNF581
eGFP-ELF4	ELF4
FLAG-T	T
eGFP-VDR	VDR
FLAG-ZNF704	ZNF704
BAP1	BAP1
eGFP-ZNF343	ZNF343
FLAG-ZNF525	ZNF525
eGFP-ZBTB49	ZBTB49
ZNF286A	ZNF286A
eGFP-ZNF446	ZNF446
FLAG-MAFB	MAFB
eGFP-ZNF625	ZNF625
ZNF644	ZNF644
FLAG-MXD4	MXD4
ZNF641	ZNF641
FLAG-ZNF439	ZNF439
ZNF585A	ZNF585A
FLAG-ZNF891	ZNF891
ZNF384	ZNF384
FLAG-ZBED1	ZBED1
FLAG-ZNF598	ZNF598
YY2	YY2
FLAG-ZNF570	ZNF570
eGFP-ZBTB34	ZBTB34
POLR3A	POLR3A
RAX	RAX
FLAG-TEAD1	TEAD1
eGFP-ZNF438	ZNF438
ZNF488	ZNF488
ZNF596	ZNF596
eGFP-SCML2	SCML2
eGFP-ZNF286A	ZNF286A
eGFP-SOX17	SOX17
ZNF746	ZNF746
eGFP-H3F3B	H3F3B
SIN3A	SIN3A
ORC5	ORC5
FLAG-GTF2IRD2B	GTF2IRD2B
POU2F1	POU2F1
HOXB8	HOXB8
ZNF679	ZNF679
FLAG-THAP11	THAP11
eGFP-TGIF2	TGIF2
FLAG-GLI4	GLI4
eGFP-AES	AES
SCRT1	SCRT1
eGFP-ZNF7	ZNF7
NKX2-8	NKX2-8
eGFP-RFXANK	RFXANK
ZNF777	ZNF777
NKX3-2	NKX3-2
eGFP-RFXAP	RFXAP
FLAG-ZNF317	ZNF317
NR5A2	NR5A2
SKI	SKI
FLAG-ZNF514	ZNF514
FLAG-ZNF658	ZNF658
eGFP-ZIM3	ZIM3
ZIC2	ZIC2
SKIL	SKIL
eGFP-TBX19	TBX19
SPIC	SPIC
FLAG-ZNF182	ZNF182
PPARGC1A	PPARGC1A
FLAG-GRHL1	GRHL1
FLAG-TPRX1	TPRX1
OLIG3	OLIG3
PRDM1	PRDM1
eGFP-TFPT	TFPT
ZXDC	ZXDC
ZKSCAN1	ZKSCAN1
